rot_crop,RCI,n,RCI_unique,RCI_match
Grassland/Pasture-Grassland/Pasture-Alfalfa-Deciduous Forest-Corn-Corn,1.41,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Deciduous Forest-Soybeans-Corn,1.41,1,4.74,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Fallow/Idle Cropland-Corn-Corn,4,1,4,TRUE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Alfalfa-Corn,2.45,4,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Alfalfa-Corn,2.74,4,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Alfalfa-Corn,3,2,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Alfalfa-Corn,3.24,4,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn-Corn,0,3,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn-Corn,1.41,16,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn-Corn,2.45,2,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn-Corn,3.24,13,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn-Corn,3.46,11,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn-Corn,3.74,3,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn-Corn,4,18,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn-Corn,4.24,2,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Corn-Corn,4.74,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Developed/Open Space-Corn,0,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,0,7,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,1.41,32,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,2,4,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,2.65,14,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,2.83,4,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,3,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,3.46,16,3.46,TRUE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,3.67,2,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,4,4,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Grassland/Pasture-Corn,4.24,3,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Soybeans-Corn,0,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Soybeans-Corn,1.41,19,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Soybeans-Corn,3.24,3,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Soybeans-Corn,3.46,5,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Soybeans-Corn,3.74,2,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Soybeans-Corn,4,3,4,TRUE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Winter Wheat-Corn,1.41,3,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Grassland/Pasture-Winter Wheat-Corn,3.46,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Nonag/Undefined-Corn-Corn,3.24,1,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Nonag/Undefined-Grassland/Pasture-Corn,0,1,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Nonag/Undefined-Grassland/Pasture-Corn,3.67,1,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Nonag/Undefined-Grassland/Pasture-Corn,4,2,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Nonag/Undefined-Grassland/Pasture-Corn,4.24,2,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Other Hay/Non Alfalfa-Corn-Corn,4.24,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Other Hay/Non Alfalfa-Corn-Corn,4.74,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Other Hay/Non Alfalfa-Grassland/Pasture-Corn,4.24,2,4.24,TRUE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Rye-Alfalfa-Corn,3.46,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Corn-Corn,4,3,4,TRUE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Corn-Corn,4.24,2,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Corn-Corn,4.47,3,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Corn-Corn,4.74,8,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Dbl Crop WinWht/Soybeans-Corn,4.74,1,4.74,TRUE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Grassland/Pasture-Corn,2.45,1,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Grassland/Pasture-Corn,3.46,2,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Soybeans-Corn,4,1,4,TRUE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Winter Wheat-Corn,0,1,4.74,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Winter Wheat-Corn,4,1,4.74,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Soybeans-Winter Wheat-Corn,4.74,1,4.74,TRUE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Winter Wheat-Corn-Corn,4.74,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Winter Wheat-Soybeans-Corn,4,1,4.74,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Winter Wheat-Soybeans-Corn,4.24,1,4.74,FALSE
Grassland/Pasture-Grassland/Pasture-Alfalfa-Winter Wheat-Winter Wheat-Corn,4,1,4,TRUE
Grassland/Pasture-Grassland/Pasture-Barren-Barren-Soybeans-Corn,2.45,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Barren-Corn-Soybeans-Corn,4.74,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Corn-Grassland/Pasture-Corn,0,1,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Corn-Grassland/Pasture-Corn,2.65,1,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Corn-Soybeans-Corn,0,2,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,0,2,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Grassland/Pasture-Deciduous Forest-Corn,0,1,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Grassland/Pasture-Grassland/Pasture-Corn,0,4,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Grassland/Pasture-Grassland/Pasture-Corn,2.65,1,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Grassland/Pasture-Grassland/Pasture-Corn,3.46,2,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Grassland/Pasture-Soybeans-Corn,0,2,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Nonag/Undefined-Grassland/Pasture-Corn,4.24,1,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clouds/No Data -Soybeans-Dbl Crop WinWht/Soybeans-Corn,3.24,1,NA,FALSE
Grassland/Pasture-Grassland/Pasture-Clover/Wildflowers-Corn-Soybeans-Corn,4,1,4,TRUE
Grassland/Pasture-Grassland/Pasture-Clover/Wildflowers-Corn-Soybeans-Corn,4.24,1,4,FALSE
Grassland/Pasture-Grassland/Pasture-Clover/Wildflowers-Soybeans-Corn-Corn,4,1,4,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Alfalfa-Alfalfa-Corn,4.24,1,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Alfalfa-Corn-Corn,3.46,4,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Alfalfa-Corn-Corn,4,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Alfalfa-Grassland/Pasture-Corn,0,3,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Alfalfa-Grassland/Pasture-Corn,4.24,1,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Alfalfa-Grassland/Pasture-Corn,4.74,1,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Alfalfa-Corn,3.24,2,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Alfalfa-Corn,3.46,3,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Alfalfa-Corn,3.74,3,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,0,48,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,1.41,41,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,1.73,197,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,2,3,2,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,2.24,208,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,2.45,176,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,2.65,1,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,2.74,133,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,3,319,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,3.24,44,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,3.46,75,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Corn-Corn,4,40,2,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Dbl Crop WinWht/Soybeans-Corn,2.45,3,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Dbl Crop WinWht/Soybeans-Corn,2.74,2,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Dbl Crop WinWht/Soybeans-Corn,3.24,2,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Dbl Crop WinWht/Soybeans-Corn,3.46,7,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Dbl Crop WinWht/Soybeans-Corn,3.74,5,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Dbl Crop WinWht/Soybeans-Corn,4,11,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Deciduous Forest-Corn,0,10,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Deciduous Forest-Corn,2.45,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Deciduous Forest-Corn,3.24,5,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Deciduous Forest-Corn,3.46,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Deciduous Forest-Corn,4,3,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Deciduous Forest-Corn,4.74,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Developed/Open Space-Corn,2.45,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Dry Beans-Corn,2.45,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Fallow/Idle Cropland-Corn,1.41,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Fallow/Idle Cropland-Corn,2.74,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,0,19,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,1.41,10,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,2.45,15,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,2.65,37,2.65,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,2.74,3,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,2.83,22,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,3.24,5,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,3.46,66,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,3.67,3,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,3.74,1,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,4,7,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Grassland/Pasture-Corn,4.24,3,2.65,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Open Water-Corn,3.24,1,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Open Water-Corn,3.46,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Other Hay/Non Alfalfa-Corn,4,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Peas-Corn,3.24,1,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Peas-Corn,4,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Pop or Orn Corn-Corn,2.45,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,0,21,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,1.41,25,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,2.24,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,2.45,76,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,2.74,108,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,3,2,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,3.24,155,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,3.46,134,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,3.74,67,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,4,150,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,4.24,14,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,4.47,10,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Soybeans-Corn,4.74,2,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Winter Wheat-Corn,0,3,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Winter Wheat-Corn,1.41,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Winter Wheat-Corn,2.45,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Winter Wheat-Corn,2.74,2,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Winter Wheat-Corn,3.24,2,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Winter Wheat-Corn,3.46,4,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Winter Wheat-Corn,3.74,4,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Winter Wheat-Corn,4,3,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Corn-Winter Wheat-Corn,4.74,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,1.41,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,2.45,8,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,2.74,10,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,3,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,3.24,4,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Corn-Corn,4,5,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Dbl Crop WinWht/Soybeans-Corn,1.73,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Dbl Crop WinWht/Soybeans-Corn,3.24,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Dbl Crop WinWht/Soybeans-Corn,4,2,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Corn,2.45,1,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Corn,2.83,1,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Corn,3.46,2,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Corn,4.24,2,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn,2.45,10,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn,3.46,4,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn,4,3,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn,4.24,8,4.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn,4.74,4,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Corn-Corn,1.41,10,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Corn-Corn,2.24,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Corn-Corn,2.74,2,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Corn-Corn,3.24,12,3.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Corn-Corn,3.46,6,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Corn-Corn,4,6,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Deciduous Forest-Corn,1.41,4,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Deciduous Forest-Corn,1.73,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Deciduous Forest-Corn,3.24,2,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Deciduous Forest-Corn,4,3,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Grassland/Pasture-Corn,1.41,2,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Grassland/Pasture-Corn,3.46,1,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Soybeans-Corn,1.41,8,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Soybeans-Corn,2.45,2,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Soybeans-Corn,3.46,2,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Soybeans-Corn,4.24,2,4.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Winter Wheat-Corn,4,2,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Deciduous Forest-Winter Wheat-Corn,4.24,1,4.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Developed/Open Space-Corn-Corn,1.41,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Developed/Open Space-Developed/Open Space-Corn,1.73,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Developed/Open Space-Developed/Open Space-Corn,4,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Dry Beans-Corn-Corn,4,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Corn-Corn,2.74,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Corn-Corn,3.46,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Corn,4.24,1,4.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Corn,4.47,1,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Deciduous Forest-Corn,4.74,1,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Grassland/Pasture-Corn,0,2,3.67,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Other Hay/Non Alfalfa-Corn,4.24,1,4.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Soybeans-Corn,2.45,3,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Soybeans-Corn,3.46,1,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Soybeans-Corn,4,1,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Fallow/Idle Cropland-Soybeans-Corn,4.24,4,4.24,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Forest-Corn-Corn,0,1,3.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Forest-Soybeans-Corn,0,1,4.24,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Alfalfa-Corn,3.46,1,3.46,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Alfalfa-Corn,3.74,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Alfalfa-Corn,4.24,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Corn-Corn,0,14,2.45,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Corn-Corn,1.41,17,2.45,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Corn-Corn,2.45,67,2.45,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Corn-Corn,2.65,29,2.45,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Corn-Corn,2.74,52,2.45,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Corn-Corn,3,8,2.45,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Corn-Corn,3.24,55,2.45,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Corn-Corn,3.46,21,2.45,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Corn-Corn,4,16,2.45,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,0,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,1.41,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,2.45,3,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,3.24,3,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,3.46,3,3.46,TRUE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,3.74,4,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,4,3,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Deciduous Forest-Corn,0,11,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Deciduous Forest-Corn,1.41,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Deciduous Forest-Corn,4,3,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Fallow/Idle Cropland-Corn,3.24,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Fallow/Idle Cropland-Corn,4,1,3.46,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Grassland/Pasture-Corn,0,43,2.83,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Grassland/Pasture-Corn,1.41,28,2.83,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Grassland/Pasture-Corn,2,12,2.83,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Grassland/Pasture-Corn,2.45,3,2.83,FALSE
Grassland/Pasture-Grassland/Pasture-Corn-Grassland/Pasture-Grassland/Pasture-Corn,2.65,58,2.83,FALSE
